id_ticket,id_tienda,timestamp,total_venta,total_articulos,id_cliente
TICKET_0000340,STORE_07,2024-01-24 21:06:00,35.85,3,CUST_00060
TICKET_0000341,STORE_06,2024-02-08 19:02:00,13.46,2,CUST_00372
TICKET_0000342,STORE_03,2024-02-29 10:26:00,24.06,2,CUST_00823
TICKET_0000343,STORE_05,2024-01-20 15:17:00,27.43,4,CUST_00046
TICKET_0000344,STORE_03,2024-02-04 11:52:00,22.98,2,CUST_00084
TICKET_0000345,STORE_02,2024-01-13 09:59:00,23.65,4,CUST_00735
TICKET_0000346,STORE_06,2024-03-26 19:32:00,7.33,1,CUST_00771
TICKET_0000347,STORE_02,2024-02-23 17:42:00,23.97,3,CUST_00133
TICKET_0000348,STORE_10,2024-03-30 13:59:00,8.27,2,CUST_00209
TICKET_0000349,STORE_05,2024-02-24 21:22:00,19.98,2,CUST_00557
TICKET_0000350,STORE_06,2024-02-22 07:29:00,7.05,2,CUST_00582
TICKET_0000351,STORE_05,2024-01-03 13:23:00,20.84,3,CUST_00969
TICKET_0000352,STORE_04,2024-03-26 18:52:00,5.61,1,CUST_00880
TICKET_0000353,STORE_08,2024-02-23 14:11:00,26.74,3,CUST_00640
TICKET_0000354,STORE_08,2024-02-06 19:53:00,25.84,3,CUST_00392
TICKET_0000355,STORE_01,2024-03-18 16:53:00,14.36,2,CUST_00409
TICKET_0000356,STORE_02,2024-03-29 12:57:00,41.16,5,CUST_00745
TICKET_0000357,STORE_10,2024-01-22 10:20:00,36.08,4,CUST_00747
TICKET_0000358,STORE_07,2024-02-25 18:52:00,19.88,2,CUST_00545
TICKET_0000359,STORE_08,2024-01-13 10:32:00,26.94,2,CUST_00294
TICKET_0000360,STORE_03,2024-03-13 07:43:00,22.23,2,CUST_00469
TICKET_0000361,STORE_08,2024-03-29 11:56:00,33.21,4,CUST_00562
TICKET_0000362,STORE_10,2024-02-01 07:21:00,23.69,4,CUST_00434
TICKET_0000363,STORE_07,2024-01-19 07:33:00,8.78,1,CUST_00317
TICKET_0000364,STORE_10,2024-02-28 13:28:00,16.9,2,CUST_00223
TICKET_0000365,STORE_08,2024-01-26 14:52:00,10.05,2,CUST_00902
TICKET_0000366,STORE_08,2024-03-10 12:50:00,14.43,2,CUST_00442
TICKET_0000367,STORE_05,2024-01-10 14:30:00,22.38,3,CUST_00382
TICKET_0000368,STORE_06,2024-03-25 14:43:00,41.8,4,CUST_00550
TICKET_0000369,STORE_03,2024-02-04 08:40:00,15.63,2,CUST_00213
TICKET_0000370,STORE_02,2024-01-11 12:42:00,7.06,1,CUST_00597
TICKET_0000371,STORE_03,2024-02-07 13:07:00,21.06,4,CUST_00323
TICKET_0000372,STORE_07,2024-02-19 20:26:00,37.12,4,CUST_00631
TICKET_0000373,STORE_06,2024-03-03 21:40:00,14.71,1,CUST_00561
TICKET_0000374,STORE_07,2024-03-20 20:28:00,32.46,3,CUST_00455
TICKET_0000375,STORE_08,2024-02-06 13:54:00,22.55,2,CUST_00093
TICKET_0000376,STORE_07,2024-03-26 13:34:00,24.47,3,CUST_00761
TICKET_0000377,STORE_10,2024-01-30 13:02:00,18.54,3,CUST_00029
TICKET_0000378,STORE_03,2024-02-18 14:43:00,15.45,2,CUST_00467
TICKET_0000379,STORE_04,2024-02-26 10:03:00,5.88,1,CUST_00507
TICKET_0000380,STORE_08,2024-01-13 08:53:00,13.4,2,CUST_00231
TICKET_0000381,STORE_08,2024-01-19 19:19:00,17.99,3,CUST_00835
TICKET_0000382,STORE_09,2024-03-16 11:42:00,2.86,1,CUST_00517
TICKET_0000383,STORE_01,2024-03-04 20:35:00,3.2,1,CUST_00231
TICKET_0000384,STORE_02,2024-03-28 13:10:00,14.49,2,CUST_00445
TICKET_0000385,STORE_03,2024-02-05 20:09:00,15.61,3,CUST_00012
TICKET_0000386,STORE_05,2024-01-20 09:51:00,10.47,1,CUST_00926
TICKET_0000387,STORE_01,2024-03-08 10:19:00,9.36,2,CUST_00531
TICKET_0000388,STORE_03,2024-01-31 15:02:00,27.97,2,CUST_00284
TICKET_0000389,STORE_09,2024-02-03 12:13:00,9.7,1,CUST_00443
TICKET_0000390,STORE_08,2024-03-24 19:16:00,21.19,2,CUST_00172
TICKET_0000391,STORE_01,2024-01-07 07:50:00,12.47,1,CUST_00766
TICKET_0000392,STORE_10,2024-03-27 10:59:00,14.67,2,CUST_00419
TICKET_0000393,STORE_10,2024-02-22 07:18:00,34.45,4,CUST_00132
TICKET_0000394,STORE_09,2024-01-06 13:46:00,37.77,5,CUST_00631
TICKET_0000395,STORE_06,2024-01-22 19:14:00,9.24,1,CUST_00785
TICKET_0000396,STORE_08,2024-02-15 09:46:00,9.89,1,CUST_00822
TICKET_0000397,STORE_08,2024-02-11 08:18:00,25.6,3,CUST_00227
TICKET_0000398,STORE_09,2024-03-14 11:17:00,30.98,3,CUST_00359
TICKET_0000399,STORE_10,2024-01-26 09:05:00,12.47,2,CUST_00740
TICKET_0000400,STORE_01,2024-03-22 07:22:00,2.64,1,CUST_00231
TICKET_0000401,STORE_08,2024-01-04 11:07:00,35.6,4,CUST_00609
TICKET_0000402,STORE_09,2024-03-31 12:10:00,15.72,3,CUST_00728
TICKET_0000403,STORE_09,2024-03-04 17:07:00,21.2,2,CUST_00824
TICKET_0000404,STORE_09,2024-03-25 07:20:00,18.79,3,CUST_00204
TICKET_0000405,STORE_01,2024-03-02 15:30:00,21.73,4,CUST_00476
TICKET_0000406,STORE_04,2024-01-20 16:48:00,6.32,1,CUST_00250
TICKET_0000407,STORE_08,2024-01-05 15:17:00,15.56,2,CUST_00899
TICKET_0000408,STORE_02,2024-03-21 19:47:00,29.94,5,CUST_00382
TICKET_0000409,STORE_04,2024-01-23 17:10:00,20.02,3,CUST_00754
TICKET_0000410,STORE_04,2024-01-08 08:27:00,27.16,2,CUST_00768
TICKET_0000411,STORE_02,2024-01-24 09:21:00,11.07,1,CUST_00152
TICKET_0000412,STORE_06,2024-01-17 13:23:00,51.65,5,CUST_00415
TICKET_0000413,STORE_09,2024-02-12 21:39:00,8.36,2,CUST_00953
TICKET_0000414,STORE_05,2024-01-10 21:41:00,8.72,1,CUST_00095
TICKET_0000415,STORE_06,2024-02-09 08:18:00,7.6,1,CUST_00002
TICKET_0000416,STORE_09,2024-01-21 13:37:00,17.73,2,CUST_00426
TICKET_0000417,STORE_02,2024-02-05 20:38:00,8.21,1,CUST_00947
TICKET_0000418,STORE_07,2024-03-20 10:43:00,29.02,4,CUST_00550
TICKET_0000419,STORE_03,2024-02-27 10:24:00,4.4,1,CUST_00209
TICKET_0000420,STORE_02,2024-01-01 15:46:00,12.91,1,CUST_00392
TICKET_0000421,STORE_05,2024-02-14 11:58:00,22.59,2,CUST_00122
TICKET_0000422,STORE_03,2024-03-14 13:55:00,9.42,1,CUST_00758
TICKET_0000423,STORE_09,2024-03-15 19:35:00,5.08,1,CUST_00564
TICKET_0000424,STORE_01,2024-01-30 21:38:00,3.05,1,CUST_00247
TICKET_0000425,STORE_07,2024-03-03 07:02:00,2.69,1,CUST_00275
TICKET_0000426,STORE_05,2024-03-12 21:06:00,9.91,1,CUST_00822
TICKET_0000427,STORE_01,2024-03-13 14:30:00,11.01,1,CUST_00051
TICKET_0000428,STORE_03,2024-01-17 14:25:00,16.52,2,CUST_00522
TICKET_0000429,STORE_01,2024-03-16 13:15:00,23.35,3,CUST_00561
TICKET_0000430,STORE_06,2024-03-16 18:15:00,20.98,3,CUST_00642
TICKET_0000431,STORE_02,2024-03-22 16:13:00,2.55,1,CUST_00353
TICKET_0000432,STORE_08,2024-03-22 14:26:00,18.76,2,CUST_00554
TICKET_0000433,STORE_07,2024-01-27 21:56:00,33.97,4,CUST_00883
TICKET_0000434,STORE_03,2024-03-09 20:58:00,19.04,3,CUST_00626
TICKET_0000435,STORE_10,2024-01-02 07:04:00,6.3,1,CUST_00628
TICKET_0000436,STORE_04,2024-02-16 11:11:00,13.82,2,CUST_00701
TICKET_0000437,STORE_07,2024-01-31 13:36:00,25.17,3,CUST_00898
TICKET_0000438,STORE_03,2024-03-22 11:25:00,40.57,3,CUST_00527
TICKET_0000439,STORE_07,2024-03-01 17:06:00,41.3,5,CUST_00382
TICKET_0000440,STORE_05,2024-02-18 16:49:00,19.51,3,CUST_00335
TICKET_0000441,STORE_02,2024-02-09 19:39:00,28.74,3,CUST_00207
TICKET_0000442,STORE_03,2024-02-20 14:46:00,21.85,2,CUST_00991
TICKET_0000443,STORE_01,2024-01-12 18:49:00,6.64,1,CUST_00433
TICKET_0000444,STORE_10,2024-01-24 09:53:00,13.26,1,CUST_00683
TICKET_0000445,STORE_08,2024-01-31 10:05:00,11.66,1,CUST_00820
TICKET_0000446,STORE_09,2024-02-12 19:10:00,8.19,1,CUST_00268
TICKET_0000447,STORE_09,2024-01-15 07:39:00,18.14,2,CUST_00148
TICKET_0000448,STORE_07,2024-01-11 16:30:00,39.82,5,CUST_00448
TICKET_0000449,STORE_05,2024-03-26 19:16:00,17.75,4,CUST_00335
TICKET_0000450,STORE_09,2024-02-10 08:03:00,17.58,2,CUST_00152
TICKET_0000451,STORE_03,2024-01-17 13:03:00,10.98,2,CUST_00243
TICKET_0000452,STORE_07,2024-03-05 18:52:00,27.09,4,CUST_00155
TICKET_0000453,STORE_07,2024-02-06 10:08:00,39.35,4,CUST_00035
TICKET_0000454,STORE_10,2024-02-10 13:17:00,22.75,3,CUST_00129
TICKET_0000455,STORE_03,2024-01-01 11:26:00,24.39,2,CUST_00649
TICKET_0000456,STORE_09,2024-02-20 11:46:00,2.59,1,CUST_00862
TICKET_0000457,STORE_10,2024-03-27 21:58:00,13.47,2,CUST_00115
TICKET_0000458,STORE_07,2024-01-28 07:44:00,24.36,4,CUST_00357
TICKET_0000459,STORE_07,2024-03-01 11:57:00,17.89,3,CUST_00714
TICKET_0000460,STORE_05,2024-01-10 20:34:00,8.13,1,CUST_00176
TICKET_0000461,STORE_04,2024-02-19 19:24:00,2.27,1,CUST_00437
TICKET_0000462,STORE_09,2024-02-04 12:28:00,11.92,2,CUST_00948
TICKET_0000463,STORE_04,2024-02-26 19:43:00,7.52,1,CUST_00512
TICKET_0000464,STORE_02,2024-01-02 14:56:00,46.1,4,CUST_00315
TICKET_0000465,STORE_05,2024-02-09 12:44:00,12.61,1,CUST_00904
TICKET_0000466,STORE_09,2024-02-12 19:59:00,18.35,2,CUST_00752
TICKET_0000467,STORE_05,2024-02-05 10:22:00,14.1,2,CUST_00307
TICKET_0000468,STORE_02,2024-01-27 14:37:00,14.53,2,CUST_00554
TICKET_0000469,STORE_07,2024-02-22 21:36:00,9.65,1,CUST_00974
TICKET_0000470,STORE_04,2024-02-16 16:46:00,19.49,2,CUST_00910
TICKET_0000471,STORE_06,2024-01-30 12:04:00,27.42,4,CUST_00542
TICKET_0000472,STORE_10,2024-02-15 10:02:00,8.78,1,CUST_00206
TICKET_0000473,STORE_09,2024-01-09 16:22:00,14.63,2,CUST_00388
TICKET_0000474,STORE_10,2024-02-11 12:15:00,11.43,1,CUST_00479
TICKET_0000475,STORE_09,2024-01-17 13:32:00,17.88,2,CUST_00692
TICKET_0000476,STORE_01,2024-02-16 09:32:00,6.08,1,CUST_00043
TICKET_0000477,STORE_07,2024-01-07 15:42:00,9.45,2,CUST_00867
TICKET_0000478,STORE_10,2024-03-30 17:30:00,2.86,1,CUST_00836
TICKET_0000479,STORE_05,2024-02-16 16:41:00,39.93,5,CUST_00545
TICKET_0000480,STORE_04,2024-02-25 08:30:00,10.35,2,CUST_00962
TICKET_0000481,STORE_08,2024-01-28 21:29:00,34.13,5,CUST_00122
TICKET_0000482,STORE_07,2024-02-20 07:24:00,11.18,1,CUST_00055
TICKET_0000483,STORE_03,2024-03-01 13:23:00,25.07,3,CUST_00327
TICKET_0000484,STORE_05,2024-03-24 18:50:00,3.11,1,CUST_00552
TICKET_0000485,STORE_04,2024-01-12 10:30:00,10.33,1,CUST_00106
TICKET_0000486,STORE_02,2024-01-01 15:27:00,9.31,1,CUST_00643
TICKET_0000487,STORE_04,2024-01-05 16:51:00,6.8,1,CUST_00449
TICKET_0000488,STORE_01,2024-02-15 11:04:00,10.19,1,CUST_00410
TICKET_0000489,STORE_06,2024-01-23 16:23:00,29.83,5,CUST_00467
TICKET_0000490,STORE_03,2024-03-16 19:06:00,26.15,2,CUST_00662
TICKET_0000491,STORE_09,2024-02-20 13:11:00,11.66,1,CUST_00359
TICKET_0000492,STORE_10,2024-03-15 20:55:00,28.57,3,CUST_00115
TICKET_0000493,STORE_07,2024-01-20 17:36:00,12.47,2,CUST_00984
TICKET_0000494,STORE_07,2024-01-26 19:18:00,23.41,2,CUST_00918
TICKET_0000495,STORE_01,2024-02-13 07:57:00,11.34,1,CUST_00758
TICKET_0000496,STORE_02,2024-01-02 08:56:00,20.89,2,CUST_00007
TICKET_0000497,STORE_07,2024-02-19 08:19:00,4.86,2,CUST_00788
TICKET_0000498,STORE_02,2024-03-15 07:45:00,13.04,2,CUST_00213
TICKET_0000499,STORE_01,2024-01-06 20:52:00,7.97,1,CUST_00728
TICKET_0000500,STORE_08,2024-01-13 09:37:00,11.02,2,CUST_00219
TICKET_0000501,STORE_01,2024-02-03 07:43:00,15.17,2,CUST_00813
TICKET_0000502,STORE_06,2024-01-07 11:37:00,15.08,2,CUST_00213
TICKET_0000503,STORE_02,2024-02-09 10:55:00,18.4,2,CUST_00125
TICKET_0000504,STORE_02,2024-02-11 07:58:00,8.95,1,CUST_00767
TICKET_0000505,STORE_04,2024-03-15 14:46:00,13.57,1,CUST_00050
TICKET_0000506,STORE_08,2024-02-19 09:15:00,2.54,1,CUST_00993
TICKET_0000507,STORE_03,2024-02-05 12:15:00,26.2,3,CUST_00895
TICKET_0000508,STORE_03,2024-03-17 12:13:00,18.19,2,CUST_00879
TICKET_0000509,STORE_07,2024-02-27 10:49:00,9.59,1,CUST_00342
TICKET_0000510,STORE_07,2024-01-27 12:23:00,8.94,2,CUST_00686
TICKET_0000511,STORE_01,2024-01-07 07:55:00,11.89,1,CUST_00336
TICKET_0000512,STORE_03,2024-02-18 10:48:00,13.37,2,CUST_00869
TICKET_0000513,STORE_09,2024-03-25 12:14:00,8.88,1,CUST_00964
TICKET_0000514,STORE_01,2024-01-12 16:12:00,4.99,1,CUST_00097
TICKET_0000515,STORE_05,2024-01-06 10:17:00,20.65,2,CUST_00125
TICKET_0000516,STORE_03,2024-02-19 18:00:00,41.8,4,CUST_00317
TICKET_0000517,STORE_05,2024-01-18 19:23:00,6.5,1,CUST_00918
TICKET_0000518,STORE_07,2024-03-11 08:52:00,41.0,5,CUST_00042
TICKET_0000519,STORE_08,2024-01-25 09:09:00,17.4,2,CUST_00758
TICKET_0000520,STORE_09,2024-03-22 14:20:00,23.54,2,CUST_00195
TICKET_0000521,STORE_07,2024-03-02 18:20:00,22.12,2,CUST_00074
TICKET_0000522,STORE_05,2024-01-23 20:04:00,57.0,6,CUST_00292
TICKET_0000523,STORE_04,2024-02-10 07:02:00,13.35,2,CUST_00487
TICKET_0000524,STORE_07,2024-01-18 11:59:00,31.46,3,CUST_00962
TICKET_0000525,STORE_08,2024-03-02 16:33:00,21.77,2,CUST_00880
TICKET_0000526,STORE_01,2024-02-09 13:12:00,7.39,1,CUST_00696
TICKET_0000527,STORE_09,2024-02-04 21:50:00,4.55,1,CUST_00993
TICKET_0000528,STORE_01,2024-03-25 15:03:00,8.75,2,CUST_00967
TICKET_0000529,STORE_04,2024-01-29 08:01:00,28.19,3,CUST_00593
TICKET_0000530,STORE_05,2024-01-01 19:38:00,3.39,1,CUST_00249
TICKET_0000531,STORE_03,2024-02-06 20:50:00,27.3,3,CUST_00528
TICKET_0000532,STORE_06,2024-02-23 17:29:00,22.79,2,CUST_00621
TICKET_0000533,STORE_05,2024-01-15 18:55:00,29.8,4,CUST_00533
TICKET_0000534,STORE_05,2024-03-06 15:10:00,52.7,5,CUST_00039
TICKET_0000535,STORE_06,2024-02-25 18:55:00,11.82,2,CUST_00461
TICKET_0000536,STORE_05,2024-01-11 19:04:00,31.54,4,CUST_00987
TICKET_0000537,STORE_06,2024-03-23 13:44:00,50.3,5,CUST_00127
TICKET_0000538,STORE_10,2024-01-04 10:56:00,25.4,2,CUST_00209
TICKET_0000539,STORE_08,2024-01-05 11:53:00,19.9,2,CUST_00452
TICKET_0000540,STORE_06,2024-03-16 18:13:00,24.2,3,CUST_00933
TICKET_0000541,STORE_09,2024-03-22 14:40:00,25.6,2,CUST_00660
TICKET_0000542,STORE_03,2024-01-10 08:04:00,27.29,3,CUST_00472
TICKET_0000543,STORE_06,2024-02-17 11:23:00,32.68,4,CUST_00083
TICKET_0000544,STORE_02,2024-02-24 13:58:00,27.93,4,CUST_00420
TICKET_0000545,STORE_10,2024-01-14 17:37:00,35.5,5,CUST_00844
TICKET_0000546,STORE_09,2024-01-06 08:39:00,11.08,1,CUST_00570
TICKET_0000547,STORE_09,2024-01-24 11:09:00,23.3,2,CUST_00741
TICKET_0000548,STORE_01,2024-03-30 15:08:00,5.96,1,CUST_00683
TICKET_0000549,STORE_01,2024-02-01 21:17:00,12.09,1,CUST_00797
TICKET_0000550,STORE_07,2024-01-15 20:12:00,42.34,5,CUST_00689
TICKET_0000551,STORE_07,2024-03-28 14:58:00,5.07,1,CUST_00933
TICKET_0000552,STORE_05,2024-03-02 08:09:00,37.16,4,CUST_00844
TICKET_0000553,STORE_06,2024-01-14 16:26:00,49.14,5,CUST_00711
TICKET_0000554,STORE_08,2024-03-12 16:03:00,6.4,2,CUST_00164
TICKET_0000555,STORE_04,2024-03-10 20:39:00,5.9,1,CUST_00583
TICKET_0000556,STORE_02,2024-03-24 14:19:00,2.33,1,CUST_00238
TICKET_0000557,STORE_01,2024-03-21 14:56:00,20.08,2,CUST_00392
TICKET_0000558,STORE_02,2024-01-14 20:44:00,7.33,1,CUST_00836
TICKET_0000559,STORE_06,2024-03-23 16:47:00,12.18,1,CUST_00862
TICKET_0000560,STORE_07,2024-02-22 08:31:00,6.05,1,CUST_00343
TICKET_0000561,STORE_10,2024-03-19 20:22:00,21.19,3,CUST_00852
TICKET_0000562,STORE_09,2024-02-14 07:31:00,15.14,2,CUST_00482
TICKET_0000563,STORE_01,2024-01-18 07:56:00,22.63,2,CUST_00454
TICKET_0000564,STORE_06,2024-03-01 12:15:00,8.51,2,CUST_00090
TICKET_0000565,STORE_10,2024-01-19 09:59:00,24.53,3,CUST_00471
TICKET_0000566,STORE_03,2024-01-02 14:21:00,9.73,2,CUST_00323
TICKET_0000567,STORE_10,2024-03-01 09:35:00,29.81,3,CUST_00728
TICKET_0000568,STORE_01,2024-02-03 14:48:00,25.08,2,CUST_00245
TICKET_0000569,STORE_05,2024-01-15 13:48:00,11.34,2,CUST_00557
TICKET_0000570,STORE_09,2024-02-26 20:39:00,40.65,5,CUST_00832
TICKET_0000571,STORE_02,2024-03-22 19:17:00,13.29,3,CUST_00662
TICKET_0000572,STORE_09,2024-01-29 11:59:00,11.55,2,CUST_00868
TICKET_0000573,STORE_04,2024-03-02 07:08:00,18.17,2,CUST_00240
TICKET_0000574,STORE_03,2024-01-19 17:55:00,13.92,3,CUST_00513
TICKET_0000575,STORE_09,2024-03-20 19:12:00,12.7,2,CUST_00685
TICKET_0000576,STORE_10,2024-02-12 15:37:00,35.47,4,CUST_00123
TICKET_0000577,STORE_07,2024-01-23 10:31:00,40.67,6,CUST_00930
TICKET_0000578,STORE_04,2024-02-08 11:36:00,27.41,2,CUST_00770
TICKET_0000579,STORE_08,2024-03-29 08:13:00,8.79,2,CUST_00202
TICKET_0000580,STORE_07,2024-02-01 19:06:00,31.81,5,CUST_00713
TICKET_0000581,STORE_04,2024-01-06 10:21:00,9.13,1,CUST_00867
TICKET_0000582,STORE_01,2024-03-31 10:29:00,27.86,3,CUST_00162
TICKET_0000583,STORE_08,2024-02-20 15:31:00,13.76,1,CUST_00166
TICKET_0000584,STORE_01,2024-01-05 09:53:00,8.96,2,CUST_00017
TICKET_0000585,STORE_05,2024-01-12 16:57:00,15.69,2,CUST_00239
TICKET_0000586,STORE_06,2024-01-29 20:51:00,30.68,3,CUST_00876
TICKET_0000587,STORE_02,2024-01-21 15:47:00,29.8,3,CUST_00583
TICKET_0000588,STORE_05,2024-01-09 13:45:00,12.53,1,CUST_00467
TICKET_0000589,STORE_04,2024-02-09 20:15:00,9.2,1,CUST_00352
TICKET_0000590,STORE_01,2024-01-07 15:55:00,23.89,2,CUST_00672
TICKET_0000591,STORE_06,2024-03-31 21:16:00,33.43,3,CUST_00223
TICKET_0000592,STORE_01,2024-03-05 19:02:00,20.54,3,CUST_00517
TICKET_0000593,STORE_02,2024-01-05 20:56:00,14.22,2,CUST_00456
TICKET_0000594,STORE_04,2024-01-31 13:54:00,11.69,2,CUST_00992
TICKET_0000595,STORE_09,2024-02-16 12:49:00,6.12,1,CUST_00783
TICKET_0000596,STORE_05,2024-03-13 07:18:00,14.02,3,CUST_00369
TICKET_0000597,STORE_09,2024-03-27 18:38:00,6.88,1,CUST_00055
TICKET_0000598,STORE_05,2024-03-05 13:58:00,30.09,3,CUST_00539
TICKET_0000599,STORE_10,2024-02-22 13:27:00,27.56,3,CUST_00571
TICKET_0000600,STORE_05,2024-01-06 20:14:00,3.43,1,CUST_00494
TICKET_0000601,STORE_10,2024-02-17 21:20:00,9.09,1,CUST_00431
TICKET_0000602,STORE_05,2024-01-19 15:18:00,2.96,1,CUST_00343
TICKET_0000603,STORE_01,2024-01-20 21:37:00,8.42,1,CUST_00256
TICKET_0000604,STORE_08,2024-02-10 20:47:00,13.47,2,CUST_00278
TICKET_0000605,STORE_03,2024-03-26 07:37:00,26.91,2,CUST_00926
TICKET_0000606,STORE_03,2024-03-06 19:40:00,9.66,1,CUST_00017
TICKET_0000607,STORE_06,2024-01-20 15:26:00,46.03,5,CUST_00420
TICKET_0000608,STORE_05,2024-03-28 13:11:00,37.59,5,CUST_00661
TICKET_0000609,STORE_01,2024-01-18 10:52:00,13.79,1,CUST_00395
TICKET_0000610,STORE_10,2024-03-29 09:18:00,6.84,1,CUST_00456
TICKET_0000611,STORE_10,2024-01-08 11:38:00,9.3,1,CUST_00303
TICKET_0000612,STORE_02,2024-02-15 12:07:00,7.11,1,CUST_00234
TICKET_0000613,STORE_05,2024-01-30 14:59:00,19.85,3,CUST_00455
TICKET_0000614,STORE_10,2024-03-14 09:59:00,15.2,2,CUST_00047
TICKET_0000615,STORE_07,2024-03-14 16:02:00,9.59,1,CUST_00792
TICKET_0000616,STORE_06,2024-03-22 08:30:00,37.34,4,CUST_00698
TICKET_0000617,STORE_02,2024-03-01 13:23:00,11.15,1,CUST_00906
TICKET_0000618,STORE_06,2024-01-19 15:16:00,10.36,1,CUST_00175
TICKET_0000619,STORE_05,2024-02-19 12:36:00,18.45,3,CUST_00525
TICKET_0000620,STORE_09,2024-02-23 08:43:00,3.48,1,CUST_00764
TICKET_0000621,STORE_07,2024-02-11 20:08:00,25.06,2,CUST_00480
TICKET_0000622,STORE_07,2024-02-24 16:23:00,14.23,2,CUST_00996
TICKET_0000623,STORE_08,2024-03-01 17:14:00,15.03,1,CUST_00012
TICKET_0000624,STORE_10,2024-01-13 11:35:00,49.09,5,CUST_00428
TICKET_0000625,STORE_09,2024-02-08 13:43:00,35.77,3,CUST_00160
TICKET_0000626,STORE_06,2024-01-06 11:49:00,6.22,1,CUST_00507
TICKET_0000627,STORE_04,2024-01-23 10:48:00,7.85,1,CUST_00564
TICKET_0000628,STORE_05,2024-01-16 12:17:00,17.96,3,CUST_00565
TICKET_0000629,STORE_09,2024-03-25 20:00:00,17.35,2,CUST_00552
TICKET_0000630,STORE_07,2024-03-24 17:39:00,37.52,4,CUST_00883
TICKET_0000631,STORE_01,2024-02-19 15:13:00,10.38,1,CUST_00702
TICKET_0000632,STORE_07,2024-02-11 09:06:00,40.15,4,CUST_00884
TICKET_0000633,STORE_03,2024-01-02 09:23:00,6.36,2,CUST_00949
TICKET_0000634,STORE_01,2024-01-31 11:32:00,4.81,1,CUST_00090
TICKET_0000635,STORE_10,2024-02-15 13:33:00,11.91,1,CUST_00411
TICKET_0000636,STORE_08,2024-03-10 19:14:00,31.34,4,CUST_00816
TICKET_0000637,STORE_04,2024-01-11 14:29:00,9.31,1,CUST_00864
TICKET_0000638,STORE_04,2024-02-25 11:38:00,3.36,1,CUST_00473
TICKET_0000639,STORE_06,2024-01-21 12:59:00,35.6,4,CUST_00641
TICKET_0000640,STORE_05,2024-01-09 18:18:00,2.63,1,CUST_00360
TICKET_0000641,STORE_02,2024-01-28 13:36:00,13.91,1,CUST_00616
TICKET_0000642,STORE_10,2024-02-22 18:30:00,22.4,2,CUST_00028
TICKET_0000643,STORE_04,2024-03-31 15:39:00,35.81,3,CUST_00178
TICKET_0000644,STORE_08,2024-01-11 15:13:00,32.59,3,CUST_00788
TICKET_0000645,STORE_02,2024-01-21 18:15:00,32.08,5,CUST_00735
TICKET_0000646,STORE_02,2024-01-09 08:36:00,29.8,3,CUST_00432
TICKET_0000647,STORE_09,2024-02-22 16:00:00,14.39,1,CUST_00452
TICKET_0000648,STORE_10,2024-02-17 21:14:00,25.05,4,CUST_00194
TICKET_0000649,STORE_09,2024-03-07 11:30:00,4.37,1,CUST_00162
TICKET_0000650,STORE_02,2024-01-06 14:39:00,16.08,2,CUST_00492
TICKET_0000651,STORE_06,2024-03-24 08:21:00,49.21,5,CUST_00560
TICKET_0000652,STORE_08,2024-02-07 13:27:00,10.36,1,CUST_00247
TICKET_0000653,STORE_02,2024-03-18 19:57:00,15.06,1,CUST_00911
TICKET_0000654,STORE_08,2024-03-07 20:22:00,20.11,2,CUST_00223
TICKET_0000655,STORE_03,2024-02-20 15:01:00,22.65,3,CUST_00113
TICKET_0000656,STORE_10,2024-03-31 08:37:00,32.88,3,CUST_00625
TICKET_0000657,STORE_10,2024-03-11 16:13:00,2.54,1,CUST_00166
TICKET_0000658,STORE_03,2024-03-26 14:27:00,22.75,2,CUST_00780
TICKET_0000659,STORE_06,2024-03-02 09:21:00,24.97,3,CUST_00915
TICKET_0000660,STORE_08,2024-03-10 09:39:00,4.27,1,CUST_00028
TICKET_0000661,STORE_09,2024-03-09 21:59:00,12.16,2,CUST_00114
TICKET_0000662,STORE_05,2024-03-13 21:40:00,3.51,1,CUST_00389
TICKET_0000663,STORE_02,2024-03-26 12:57:00,27.41,3,CUST_00126
TICKET_0000664,STORE_10,2024-01-01 14:56:00,27.36,3,CUST_00595
TICKET_0000665,STORE_04,2024-01-03 19:35:00,2.37,1,CUST_00885
TICKET_0000666,STORE_08,2024-03-25 14:15:00,8.74,1,CUST_00224
TICKET_0000667,STORE_08,2024-01-05 08:23:00,20.85,2,CUST_00770
TICKET_0000668,STORE_08,2024-01-05 19:47:00,2.58,1,CUST_00325
TICKET_0000669,STORE_09,2024-02-12 18:23:00,8.42,2,CUST_00178
TICKET_0000670,STORE_02,2024-02-13 16:03:00,2.68,1,CUST_00993
TICKET_0000671,STORE_10,2024-01-22 08:58:00,22.61,4,CUST_00550
TICKET_0000672,STORE_05,2024-03-23 12:05:00,59.39,5,CUST_00381
TICKET_0000673,STORE_10,2024-03-03 20:01:00,25.35,2,CUST_00362
TICKET_0000674,STORE_02,2024-01-09 14:05:00,11.46,2,CUST_00472
TICKET_0000675,STORE_10,2024-01-24 16:31:00,15.08,2,CUST_00759
TICKET_0000676,STORE_07,2024-03-11 21:46:00,29.95,4,CUST_00858
TICKET_0000677,STORE_01,2024-02-03 21:33:00,18.03,2,CUST_00869
TICKET_0000678,STORE_08,2024-01-21 14:32:00,18.18,2,CUST_00026
TICKET_0000679,STORE_07,2024-01-10 10:09:00,33.77,4,CUST_00498
